Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
319,Exit Long,short,2022-01-24 09:25,17540.00,1,-525.00,-0.06,-118905.00,-0.01,2627.50,0.3,1302.50,0.15
320,Entry Short,short,2022-01-24 09:25,17540.00,1,17494.05,1.99,-101790.95,0.18,26407.50,3.01,1392.50,0.16
320,Exit Short,long,2022-01-24 15:15,17190.00,1,17494.05,1.99,-101790.95,0.18,26407.50,3.01,1392.50,0.16
321,Entry Short,short,2022-01-24 09:30,17485.35,1,14746.55,1.69,-87024.41,0.15,23660.00,2.71,1577.50,0.18
321,Exit Short,long,2022-01-24 15:15,17190.00,1,14746.55,1.69,-87024.41,0.15,23660.00,2.71,1577.50,0.18
322,Entry Short,short,2022-01-24 09:35,17469.95,1,13976.55,1.6,-73027.86,0.14,22890.00,2.62,2347.50,0.27
322,Exit Short,long,2022-01-24 15:15,17190.00,1,13976.55,1.6,-73027.86,0.14,22890.00,2.62,2347.50,0.27
323,Entry Short,short,2022-01-24 09:40,17439.25,1,12441.55,1.43,-60566.31,0.13,21355.00,2.45,3882.50,0.45
323,Exit Short,long,2022-01-24 15:15,17190.00,1,12441.55,1.43,-60566.31,0.13,21355.00,2.45,3882.50,0.45
324,Entry Short,short,2022-01-24 09:45,17473.35,1,14146.55,1.62,-46399.76,0.14,23060.00,2.64,2177.50,0.25
324,Exit Short,long,2022-01-24 15:15,17190.00,1,14146.55,1.62,-46399.76,0.14,23060.00,2.64,2177.50,0.25
325,Entry Short,short,2022-01-24 10:00,17458.55,1,13406.55,1.54,-32973.21,0.13,22320.00,2.56,665.00,0.08
325,Exit Short,long,2022-01-24 15:15,17190.00,1,13406.55,1.54,-32973.21,0.13,22320.00,2.56,665.00,0.08
326,Entry Short,short,2022-01-24 10:05,17451.20,1,13039.05,1.49,-19914.17,0.13,21952.50,2.52,1032.50,0.12
326,Exit Short,long,2022-01-24 15:15,17190.00,1,13039.05,1.49,-19914.17,0.13,21952.50,2.52,1032.50,0.12
327,Entry Short,short,2022-01-24 10:10,17464.05,1,13681.55,1.57,-6212.62,0.14,22595.00,2.59,342.50,0.04
327,Exit Short,long,2022-01-24 15:15,17190.00,1,13681.55,1.57,-6212.62,0.14,22595.00,2.59,342.50,0.04
328,Entry Short,short,2022-01-24 10:20,17423.40,1,11649.05,1.34,5456.43,0.12,20562.50,2.36,1107.50,0.13
328,Exit Short,long,2022-01-24 15:15,17190.00,1,11649.05,1.34,5456.43,0.12,20562.50,2.36,1107.50,0.13
329,Entry Short,short,2022-01-24 10:25,17418.70,1,11414.05,1.31,16890.48,0.11,20327.50,2.33,1255.00,0.14
329,Exit Short,long,2022-01-24 15:15,17190.00,1,11414.05,1.31,16890.48,0.11,20327.50,2.33,1255.00,0.14
330,Entry Short,short,2022-01-24 10:30,17409.50,1,10954.05,1.26,27864.52,0.11,19867.50,2.28,1715.00,0.2
330,Exit Short,long,2022-01-24 15:15,17190.00,1,10954.05,1.26,27864.52,0.11,19867.50,2.28,1715.00,0.2
331,Entry Short,short,2022-01-24 10:35,17418.65,1,11411.55,1.31,39296.07,0.11,20325.00,2.33,1257.50,0.14
331,Exit Short,long,2022-01-24 15:15,17190.00,1,11411.55,1.31,39296.07,0.11,20325.00,2.33,1257.50,0.14
332,Entry Short,short,2022-01-24 10:40,17435.70,1,12264.05,1.41,51580.12,0.12,21177.50,2.43,405.00,0.05
332,Exit Short,long,2022-01-24 15:15,17190.00,1,12264.05,1.41,51580.12,0.12,21177.50,2.43,405.00,0.05
333,Entry Short,short,2022-01-24 11:00,17424.55,1,11706.55,1.34,63306.67,0.12,20620.00,2.37,962.50,0.11
333,Exit Short,long,2022-01-24 15:15,17190.00,1,11706.55,1.34,63306.67,0.12,20620.00,2.37,962.50,0.11
334,Entry Short,short,2022-01-24 11:15,17414.10,1,11184.05,1.28,74510.71,0.11,20097.50,2.31,165.00,0.02
334,Exit Short,long,2022-01-24 15:15,17190.00,1,11184.05,1.28,74510.71,0.11,20097.50,2.31,165.00,0.02
335,Entry Short,short,2022-01-24 11:20,17395.10,1,10234.05,1.18,84764.77,0.1,19147.50,2.2,1115.00,0.13
335,Exit Short,long,2022-01-24 15:15,17190.00,1,10234.05,1.18,84764.77,0.1,19147.50,2.2,1115.00,0.13
336,Entry Short,short,2022-01-24 11:25,17399.30,1,10444.05,1.2,95228.81,0.1,19357.50,2.23,905.00,0.1
336,Exit Short,long,2022-01-24 15:15,17190.00,1,10444.05,1.2,95228.81,0.1,19357.50,2.23,905.00,0.1
337,Entry Short,short,2022-01-24 11:30,17406.30,1,10794.05,1.24,106042.86,0.11,19707.50,2.26,555.00,0.06
337,Exit Short,long,2022-01-24 15:15,17190.00,1,10794.05,1.24,106042.86,0.11,19707.50,2.26,555.00,0.06
338,Entry Short,short,2022-01-24 11:35,17410.60,1,11009.05,1.26,117071.91,0.11,19922.50,2.29,340.00,0.04
338,Exit Short,long,2022-01-24 15:15,17190.00,1,11009.05,1.26,117071.91,0.11,19922.50,2.29,340.00,0.04
339,Entry Short,short,2022-01-24 11:40,17397.00,1,10329.05,1.19,127420.95,0.1,19242.50,2.21,145.00,0.02
339,Exit Short,long,2022-01-24 15:15,17190.00,1,10329.05,1.19,127420.95,0.1,19242.50,2.21,145.00,0.02
340,Entry Long,long,2022-01-24 15:15,17190.00,1,-16025.12,-1.86,111375.84,-0.16,241.55,0.03,16943.45,1.97
340,Exit Long,short,2022-01-25 09:20,16869.65,1,-16025.12,-1.86,111375.84,-0.16,241.55,0.03,16943.45,1.97
341,Entry Long,long,2022-01-24 15:25,17141.20,1,-13604.17,-1.59,97791.66,-0.13,170.00,0.02,14522.50,1.69
341,Exit Long,short,2022-01-25 09:20,16869.65,1,-13604.17,-1.59,97791.66,-0.13,170.00,0.02,14522.50,1.69
342,Entry Short,short,2022-01-25 09:20,16869.65,1,-12193.33,-1.45,85578.34,-0.12,713.33,0.08,12274.17,1.46
342,Exit Short,long,2022-01-25 09:45,17113.25,1,-12193.33,-1.45,85578.34,-0.12,713.33,0.08,12274.17,1.46
343,Entry Short,short,2022-01-25 09:35,16976.65,1,-6856.67,-0.81,78741.66,-0.07,267.50,0.03,6937.50,0.82
343,Exit Short,long,2022-01-25 09:45,17113.25,1,-6856.67,-0.81,78741.66,-0.07,267.50,0.03,6937.50,0.82
344,Entry Long,long,2022-01-25 09:45,17113.25,1,-1979.17,-0.23,76762.50,-0.02,4080.83,0.48,3966.67,0.46
344,Exit Long,short,2022-01-25 10:15,17074.00,1,-1979.17,-0.23,76762.50,-0.02,4080.83,0.48,3966.67,0.46
345,Entry Short,short,2022-01-25 10:15,17074.00,1,1697.50,0.2,78460.00,0.02,1707.50,0.2,1455.00,0.17
345,Exit Short,long,2022-01-25 10:25,17039.65,1,1697.50,0.2,78460.00,0.02,1707.50,0.2,1455.00,0.17
346,Entry Long,long,2022-01-25 10:25,17039.65,1,637.50,0.07,79097.50,0.01,1237.50,0.15,452.50,0.05
346,Exit Long,short,2022-01-25 10:30,17052.80,1,637.50,0.07,79097.50,0.01,1237.50,0.15,452.50,0.05
347,Entry Short,short,2022-01-25 10:30,17052.80,,,,,,,,,
347,Exit Short,Open,,,,,,,,,,,
