Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
843,Entry Long,long,2022-01-19 10:45,38250.30,1,-3015.00,-0.32,251333.75,-0.03,478.75,0.05,3075.00,0.32
843,Exit Long,short,2022-01-19 10:55,38130.60,1,-3015.00,-0.32,251333.75,-0.03,478.75,0.05,3075.00,0.32
844,Entry Long,long,2022-01-19 10:50,38175.00,1,-1132.50,-0.12,250221.25,-0.01,433.75,0.05,1192.50,0.12
844,Exit Long,short,2022-01-19 10:55,38130.60,1,-1132.50,-0.12,250221.25,-0.01,433.75,0.05,1192.50,0.12
845,Entry Short,short,2022-01-19 10:55,38130.60,1,-2086.68,-0.22,247234.58,-0.02,7012.50,0.74,2790.00,0.29
845,Exit Short,long,2022-01-19 14:45,38213.95,1,-2086.68,-0.22,247234.58,-0.02,7012.50,0.74,2790.00,0.29
846,Entry Short,short,2022-01-19 11:00,38117.40,1,-2434.18,-0.26,244820.40,-0.02,6665.00,0.7,3137.50,0.33
846,Exit Short,long,2022-01-19 14:45,38213.95,1,-2434.18,-0.26,244820.40,-0.02,6665.00,0.7,3137.50,0.33
847,Entry Short,short,2022-01-19 11:05,38125.00,1,-2244.18,-0.24,242596.22,-0.02,6855.00,0.72,2947.50,0.31
847,Exit Short,long,2022-01-19 14:45,38213.95,1,-2244.18,-0.24,242596.22,-0.02,6855.00,0.72,2947.50,0.31
848,Entry Short,short,2022-01-19 11:10,38160.00,1,-1369.18,-0.14,241247.05,-0.01,7730.00,0.81,2072.50,0.22
848,Exit Short,long,2022-01-19 14:45,38213.95,1,-1369.18,-0.14,241247.05,-0.01,7730.00,0.81,2072.50,0.22
849,Entry Short,short,2022-01-19 11:15,38147.00,1,-1694.18,-0.18,239572.88,-0.02,7405.00,0.78,2397.50,0.25
849,Exit Short,long,2022-01-19 14:45,38213.95,1,-1694.18,-0.18,239572.88,-0.02,7405.00,0.78,2397.50,0.25
850,Entry Short,short,2022-01-19 11:20,38070.00,1,-3619.18,-0.38,235973.70,-0.04,5480.00,0.58,4322.50,0.45
850,Exit Short,long,2022-01-19 14:45,38213.95,1,-3619.18,-0.38,235973.70,-0.04,5480.00,0.58,4322.50,0.45
851,Entry Short,short,2022-01-19 11:25,38112.55,1,-2555.43,-0.27,233438.27,-0.02,6543.75,0.69,3258.75,0.34
851,Exit Short,long,2022-01-19 14:45,38213.95,1,-2555.43,-0.27,233438.27,-0.02,6543.75,0.69,3258.75,0.34
852,Entry Short,short,2022-01-19 11:30,38163.40,1,-1284.18,-0.13,232174.10,-0.01,7815.00,0.82,1987.50,0.21
852,Exit Short,long,2022-01-19 14:45,38213.95,1,-1284.18,-0.13,232174.10,-0.01,7815.00,0.82,1987.50,0.21
853,Entry Short,short,2022-01-19 11:35,38205.95,1,-220.43,-0.02,231973.67,0,8878.75,0.93,923.75,0.1
853,Exit Short,long,2022-01-19 14:45,38213.95,1,-220.43,-0.02,231973.67,0,8878.75,0.93,923.75,0.1
854,Entry Short,short,2022-01-19 11:40,38194.50,1,-506.68,-0.05,231487.00,0,8592.50,0.9,1210.00,0.13
854,Exit Short,long,2022-01-19 14:45,38213.95,1,-506.68,-0.05,231487.00,0,8592.50,0.9,1210.00,0.13
855,Entry Short,short,2022-01-19 11:45,38184.95,1,-745.43,-0.08,230761.56,-0.01,8353.75,0.88,1448.75,0.15
855,Exit Short,long,2022-01-19 14:45,38213.95,1,-745.43,-0.08,230761.56,-0.01,8353.75,0.88,1448.75,0.15
856,Entry Short,short,2022-01-19 11:50,38223.75,1,224.57,0.02,231006.14,0,9323.75,0.98,478.75,0.05
856,Exit Short,long,2022-01-19 14:45,38213.95,1,224.57,0.02,231006.14,0,9323.75,0.98,478.75,0.05
857,Entry Short,short,2022-01-19 11:55,38199.80,1,-374.18,-0.04,230651.97,0,8725.00,0.91,1077.50,0.11
857,Exit Short,long,2022-01-19 14:45,38213.95,1,-374.18,-0.04,230651.97,0,8725.00,0.91,1077.50,0.11
858,Entry Short,short,2022-01-19 12:00,38167.20,1,-1189.18,-0.12,229482.80,-0.01,7910.00,0.83,1892.50,0.2
858,Exit Short,long,2022-01-19 14:45,38213.95,1,-1189.18,-0.12,229482.80,-0.01,7910.00,0.83,1892.50,0.2
859,Entry Short,short,2022-01-19 12:05,38150.00,1,-1619.18,-0.17,227883.61,-0.02,7480.00,0.78,2322.50,0.24
859,Exit Short,long,2022-01-19 14:45,38213.95,1,-1619.18,-0.17,227883.61,-0.02,7480.00,0.78,2322.50,0.24
860,Entry Short,short,2022-01-19 12:10,38116.00,1,-2469.18,-0.26,225434.44,-0.02,6630.00,0.7,3172.50,0.33
860,Exit Short,long,2022-01-19 14:45,38213.95,1,-2469.18,-0.26,225434.44,-0.02,6630.00,0.7,3172.50,0.33
861,Entry Short,short,2022-01-19 12:15,38076.00,1,-3469.18,-0.36,221985.27,-0.03,5630.00,0.59,4172.50,0.44
861,Exit Short,long,2022-01-19 14:45,38213.95,1,-3469.18,-0.36,221985.27,-0.03,5630.00,0.59,4172.50,0.44
862,Entry Short,short,2022-01-19 12:20,38125.00,1,-2244.18,-0.24,219761.10,-0.02,6855.00,0.72,2947.50,0.31
862,Exit Short,long,2022-01-19 14:45,38213.95,1,-2244.18,-0.24,219761.10,-0.02,6855.00,0.72,2947.50,0.31
863,Entry Short,short,2022-01-19 12:25,38117.55,1,-2430.43,-0.26,217350.67,-0.02,6668.75,0.7,3133.75,0.33
863,Exit Short,long,2022-01-19 14:45,38213.95,1,-2430.43,-0.26,217350.67,-0.02,6668.75,0.7,3133.75,0.33
864,Entry Short,short,2022-01-19 12:30,38066.95,1,-3695.43,-0.39,213675.23,-0.04,5403.75,0.57,4398.75,0.46
864,Exit Short,long,2022-01-19 14:45,38213.95,1,-3695.43,-0.39,213675.23,-0.04,5403.75,0.57,4398.75,0.46
865,Entry Short,short,2022-01-19 12:35,37978.00,1,-5919.18,-0.62,207776.06,-0.06,3180.00,0.33,6622.50,0.7
865,Exit Short,long,2022-01-19 14:45,38213.95,1,-5919.18,-0.62,207776.06,-0.06,3180.00,0.33,6622.50,0.7
866,Entry Short,short,2022-01-19 12:40,37949.65,1,-6627.93,-0.7,201168.14,-0.06,2471.25,0.26,7331.25,0.77
866,Exit Short,long,2022-01-19 14:45,38213.95,1,-6627.93,-0.7,201168.14,-0.06,2471.25,0.26,7331.25,0.77
867,Entry Short,short,2022-01-19 12:45,37913.20,1,-7539.18,-0.8,193648.97,-0.07,1560.00,0.16,8242.50,0.87
867,Exit Short,long,2022-01-19 14:45,38213.95,1,-7539.18,-0.8,193648.97,-0.07,1560.00,0.16,8242.50,0.87
868,Entry Short,short,2022-01-19 12:50,37890.55,1,-8105.43,-0.86,185563.53,-0.08,993.75,0.1,8808.75,0.93
868,Exit Short,long,2022-01-19 14:45,38213.95,1,-8105.43,-0.86,185563.53,-0.08,993.75,0.1,8808.75,0.93
869,Entry Short,short,2022-01-19 12:55,37915.70,1,-7476.68,-0.79,178106.86,-0.07,1622.50,0.17,8180.00,0.86
869,Exit Short,long,2022-01-19 14:45,38213.95,1,-7476.68,-0.79,178106.86,-0.07,1622.50,0.17,8180.00,0.86
870,Entry Short,short,2022-01-19 13:00,37920.00,1,-7369.18,-0.78,170757.69,-0.07,1730.00,0.18,8072.50,0.85
870,Exit Short,long,2022-01-19 14:45,38213.95,1,-7369.18,-0.78,170757.69,-0.07,1730.00,0.18,8072.50,0.85
871,Entry Short,short,2022-01-19 13:05,37909.65,1,-7627.93,-0.8,163149.77,-0.07,1471.25,0.16,8331.25,0.88
871,Exit Short,long,2022-01-19 14:45,38213.95,1,-7627.93,-0.8,163149.77,-0.07,1471.25,0.16,8331.25,0.88
872,Entry Short,short,2022-01-19 13:10,37975.85,1,-5972.93,-0.63,157196.83,-0.06,3126.25,0.33,6676.25,0.7
872,Exit Short,long,2022-01-19 14:45,38213.95,1,-5972.93,-0.63,157196.83,-0.06,3126.25,0.33,6676.25,0.7
873,Entry Short,short,2022-01-19 13:15,38022.95,1,-4795.43,-0.5,152421.40,-0.05,4303.75,0.45,5498.75,0.58
873,Exit Short,long,2022-01-19 14:45,38213.95,1,-4795.43,-0.5,152421.40,-0.05,4303.75,0.45,5498.75,0.58
874,Entry Short,short,2022-01-19 13:20,38066.70,1,-3701.68,-0.39,148739.73,-0.04,5397.50,0.57,4405.00,0.46
874,Exit Short,long,2022-01-19 14:45,38213.95,1,-3701.68,-0.39,148739.73,-0.04,5397.50,0.57,4405.00,0.46
875,Entry Short,short,2022-01-19 13:25,38001.95,1,-5320.43,-0.56,143439.31,-0.05,3778.75,0.4,6023.75,0.63
875,Exit Short,long,2022-01-19 14:45,38213.95,1,-5320.43,-0.56,143439.31,-0.05,3778.75,0.4,6023.75,0.63
876,Entry Short,short,2022-01-19 13:30,37985.95,1,-5720.43,-0.6,137738.89,-0.06,3378.75,0.36,6423.75,0.68
876,Exit Short,long,2022-01-19 14:45,38213.95,1,-5720.43,-0.6,137738.89,-0.06,3378.75,0.36,6423.75,0.68
877,Entry Short,short,2022-01-19 13:35,37930.00,1,-7119.18,-0.75,130639.71,-0.07,1980.00,0.21,7822.50,0.82
877,Exit Short,long,2022-01-19 14:45,38213.95,1,-7119.18,-0.75,130639.71,-0.07,1980.00,0.21,7822.50,0.82
878,Entry Short,short,2022-01-19 13:40,37947.30,1,-6686.68,-0.7,123973.03,-0.07,2412.50,0.25,7390.00,0.78
878,Exit Short,long,2022-01-19 14:45,38213.95,1,-6686.68,-0.7,123973.03,-0.07,2412.50,0.25,7390.00,0.78
879,Entry Short,short,2022-01-19 13:45,37950.15,1,-6615.43,-0.7,117377.61,-0.07,2483.75,0.26,7318.75,0.77
879,Exit Short,long,2022-01-19 14:45,38213.95,1,-6615.43,-0.7,117377.61,-0.07,2483.75,0.26,7318.75,0.77
880,Entry Short,short,2022-01-19 13:50,37873.00,1,-8544.18,-0.9,108853.43,-0.08,0,0,9247.50,0.98
880,Exit Short,long,2022-01-19 14:45,38213.95,1,-8544.18,-0.9,108853.43,-0.08,0,0,9247.50,0.98
881,Entry Short,short,2022-01-19 13:55,37927.25,1,-7187.93,-0.76,101685.51,-0.07,885.00,0.09,7891.25,0.83
881,Exit Short,long,2022-01-19 14:45,38213.95,1,-7187.93,-0.76,101685.51,-0.07,885.00,0.09,7891.25,0.83
882,Entry Short,short,2022-01-19 14:00,37912.45,1,-7557.93,-0.8,94147.58,-0.07,165.00,0.02,8261.25,0.87
882,Exit Short,long,2022-01-19 14:45,38213.95,1,-7557.93,-0.8,94147.58,-0.07,165.00,0.02,8261.25,0.87
883,Entry Short,short,2022-01-19 14:05,37984.25,1,-5762.93,-0.61,88404.66,-0.06,1086.25,0.11,6466.25,0.68
883,Exit Short,long,2022-01-19 14:45,38213.95,1,-5762.93,-0.61,88404.66,-0.06,1086.25,0.11,6466.25,0.68
884,Entry Short,short,2022-01-19 14:10,37970.00,1,-6119.18,-0.64,82305.48,-0.06,730.00,0.08,6822.50,0.72
884,Exit Short,long,2022-01-19 14:45,38213.95,1,-6119.18,-0.64,82305.48,-0.06,730.00,0.08,6822.50,0.72
885,Entry Short,short,2022-01-19 14:15,38014.90,1,-4996.68,-0.53,77328.80,-0.05,1577.50,0.17,5700.00,0.6
885,Exit Short,long,2022-01-19 14:45,38213.95,1,-4996.68,-0.53,77328.80,-0.05,1577.50,0.17,5700.00,0.6
886,Entry Short,short,2022-01-19 14:20,38005.20,1,-5239.18,-0.55,72109.63,-0.05,1335.00,0.14,5942.50,0.63
886,Exit Short,long,2022-01-19 14:45,38213.95,1,-5239.18,-0.55,72109.63,-0.05,1335.00,0.14,5942.50,0.63
887,Entry Short,short,2022-01-19 14:25,37955.05,1,-6492.93,-0.68,65636.70,-0.06,27.50,0,7196.25,0.76
887,Exit Short,long,2022-01-19 14:45,38213.95,1,-6492.93,-0.68,65636.70,-0.06,27.50,0,7196.25,0.76
888,Entry Short,short,2022-01-19 14:30,38015.95,1,-4970.43,-0.52,60686.28,-0.05,625.00,0.07,5673.75,0.6
888,Exit Short,long,2022-01-19 14:45,38213.95,1,-4970.43,-0.52,60686.28,-0.05,625.00,0.07,5673.75,0.6
889,Entry Short,short,2022-01-19 14:35,38063.00,1,-3794.18,-0.4,56912.10,-0.04,827.50,0.09,4497.50,0.47
889,Exit Short,long,2022-01-19 14:45,38213.95,1,-3794.18,-0.4,56912.10,-0.04,827.50,0.09,4497.50,0.47
890,Entry Short,short,2022-01-19 14:40,38135.00,1,-1994.18,-0.21,54937.93,-0.02,0,0,2697.50,0.28
890,Exit Short,long,2022-01-19 14:45,38213.95,1,-1994.18,-0.21,54937.93,-0.02,0,0,2697.50,0.28
891,Entry Long,long,2022-01-19 14:45,38213.95,1,-5136.11,-0.54,49261.81,-0.05,1273.32,0.13,5349.18,0.56
891,Exit Long,short,2022-01-20 10:50,38008.55,1,-5136.11,-0.54,49261.81,-0.05,1273.32,0.13,5349.18,0.56
892,Entry Long,long,2022-01-19 14:50,38200.00,1,-4806.94,-0.5,44474.87,-0.05,1602.50,0.17,5020.00,0.53
892,Exit Long,short,2022-01-20 10:50,38008.55,1,-4806.94,-0.5,44474.87,-0.05,1602.50,0.17,5020.00,0.53
893,Entry Long,long,2022-01-19 14:55,38137.45,1,-3243.19,-0.34,41251.68,-0.03,3166.25,0.33,3456.25,0.36
893,Exit Long,short,2022-01-20 10:50,38008.55,1,-3243.19,-0.34,41251.68,-0.03,3166.25,0.33,3456.25,0.36
894,Entry Long,long,2022-01-19 15:00,38136.50,1,-3219.44,-0.34,38052.24,-0.03,3190.00,0.33,3432.50,0.36
894,Exit Long,short,2022-01-20 10:50,38008.55,1,-3219.44,-0.34,38052.24,-0.03,3190.00,0.33,3432.50,0.36
895,Entry Long,long,2022-01-19 15:05,38186.50,1,-4469.44,-0.47,33602.80,-0.04,1940.00,0.2,4682.50,0.49
895,Exit Long,short,2022-01-20 10:50,38008.55,1,-4469.44,-0.47,33602.80,-0.04,1940.00,0.2,4682.50,0.49
896,Entry Long,long,2022-01-19 15:10,38178.85,1,-4278.19,-0.45,29344.61,-0.04,2131.25,0.22,4491.25,0.47
896,Exit Long,short,2022-01-20 10:50,38008.55,1,-4278.19,-0.45,29344.61,-0.04,2131.25,0.22,4491.25,0.47
897,Entry Long,long,2022-01-19 15:15,38178.85,1,-4278.19,-0.45,25086.42,-0.04,2131.25,0.22,4491.25,0.47
897,Exit Long,short,2022-01-20 10:50,38008.55,1,-4278.19,-0.45,25086.42,-0.04,2131.25,0.22,4491.25,0.47
898,Entry Long,long,2022-01-19 15:20,38084.20,1,-1911.94,-0.2,23194.48,-0.02,4497.50,0.47,2125.00,0.22
898,Exit Long,short,2022-01-20 10:50,38008.55,1,-1911.94,-0.2,23194.48,-0.02,4497.50,0.47,2125.00,0.22
899,Entry Long,long,2022-01-19 15:25,38155.30,1,-3689.44,-0.39,19525.04,-0.04,2720.00,0.29,3902.50,0.41
899,Exit Long,short,2022-01-20 10:50,38008.55,1,-3689.44,-0.39,19525.04,-0.04,2720.00,0.29,3902.50,0.41
900,Entry Long,long,2022-01-20 09:15,38222.25,1,-5363.19,-0.56,14181.85,-0.05,1046.25,0.11,5576.25,0.58
900,Exit Long,short,2022-01-20 10:50,38008.55,1,-5363.19,-0.56,14181.85,-0.05,1046.25,0.11,5576.25,0.58
901,Entry Long,long,2022-01-20 09:20,38182.45,1,-4368.19,-0.46,9833.66,-0.04,2041.25,0.21,4581.25,0.48
901,Exit Long,short,2022-01-20 10:50,38008.55,1,-4368.19,-0.46,9833.66,-0.04,2041.25,0.21,4581.25,0.48
902,Entry Long,long,2022-01-20 09:25,38128.90,1,-3029.44,-0.32,6824.22,-0.03,3380.00,0.35,3242.50,0.34
902,Exit Long,short,2022-01-20 10:50,38008.55,1,-3029.44,-0.32,6824.22,-0.03,3380.00,0.35,3242.50,0.34
903,Entry Long,long,2022-01-20 09:30,38145.40,1,-3441.94,-0.36,3402.28,-0.03,2967.50,0.31,3655.00,0.38
903,Exit Long,short,2022-01-20 10:50,38008.55,1,-3441.94,-0.36,3402.28,-0.03,2967.50,0.31,3655.00,0.38
904,Entry Long,long,2022-01-20 09:35,38221.00,1,-5331.94,-0.56,-1909.66,-0.05,1077.50,0.11,5545.00,0.58
904,Exit Long,short,2022-01-20 10:50,38008.55,1,-5331.94,-0.56,-1909.66,-0.05,1077.50,0.11,5545.00,0.58
905,Entry Long,long,2022-01-20 09:40,38220.35,1,-5315.69,-0.56,-7205.34,-0.05,533.75,0.06,5528.75,0.58
905,Exit Long,short,2022-01-20 10:50,38008.55,1,-5315.69,-0.56,-7205.34,-0.05,533.75,0.06,5528.75,0.58
906,Entry Long,long,2022-01-20 09:45,38209.00,1,-5031.94,-0.53,-12217.28,-0.05,81.25,0.01,5245.00,0.55
906,Exit Long,short,2022-01-20 10:50,38008.55,1,-5031.94,-0.53,-12217.28,-0.05,81.25,0.01,5245.00,0.55
907,Entry Long,long,2022-01-20 09:50,38139.05,1,-3283.19,-0.34,-15480.47,-0.03,1253.75,0.13,3496.25,0.37
907,Exit Long,short,2022-01-20 10:50,38008.55,1,-3283.19,-0.34,-15480.47,-0.03,1253.75,0.13,3496.25,0.37
908,Entry Long,long,2022-01-20 09:55,38085.80,1,-1951.94,-0.21,-17412.41,-0.02,2585.00,0.27,2165.00,0.23
908,Exit Long,short,2022-01-20 10:50,38008.55,1,-1951.94,-0.21,-17412.41,-0.02,2585.00,0.27,2165.00,0.23
909,Entry Long,long,2022-01-20 10:00,38160.00,1,-3806.94,-0.4,-21199.35,-0.04,730.00,0.08,4020.00,0.42
909,Exit Long,short,2022-01-20 10:50,38008.55,1,-3806.94,-0.4,-21199.35,-0.04,730.00,0.08,4020.00,0.42
910,Entry Long,long,2022-01-20 10:05,38110.00,1,-2556.94,-0.27,-23736.29,-0.03,188.75,0.02,2770.00,0.29
910,Exit Long,short,2022-01-20 10:50,38008.55,1,-2556.94,-0.27,-23736.29,-0.03,188.75,0.02,2770.00,0.29
911,Entry Long,long,2022-01-20 10:10,38089.35,1,-2040.69,-0.21,-25756.98,-0.02,546.25,0.06,2253.75,0.24
911,Exit Long,short,2022-01-20 10:50,38008.55,1,-2040.69,-0.21,-25756.98,-0.02,546.25,0.06,2253.75,0.24
912,Entry Long,long,2022-01-20 10:15,38062.05,1,-1358.19,-0.14,-27095.17,-0.01,1171.25,0.12,1571.25,0.17
912,Exit Long,short,2022-01-20 10:50,38008.55,1,-1358.19,-0.14,-27095.17,-0.01,1171.25,0.12,1571.25,0.17
913,Entry Long,long,2022-01-20 10:20,38063.40,1,-1391.94,-0.15,-28467.11,-0.01,826.25,0.09,1605.00,0.17
913,Exit Long,short,2022-01-20 10:50,38008.55,1,-1391.94,-0.15,-28467.11,-0.01,826.25,0.09,1605.00,0.17
914,Entry Long,long,2022-01-20 10:25,38035.50,1,-694.44,-0.07,-29141.55,-0.01,1523.75,0.16,907.50,0.1
914,Exit Long,short,2022-01-20 10:50,38008.55,1,-694.44,-0.07,-29141.55,-0.01,1523.75,0.16,907.50,0.1
915,Entry Long,long,2022-01-20 10:30,38078.40,1,-1766.94,-0.19,-30888.49,-0.02,451.25,0.05,1980.00,0.21
915,Exit Long,short,2022-01-20 10:50,38008.55,1,-1766.94,-0.19,-30888.49,-0.02,451.25,0.05,1980.00,0.21
916,Entry Long,long,2022-01-20 10:35,38042.75,1,-875.69,-0.09,-31744.18,-0.01,661.25,0.07,1088.75,0.11
916,Exit Long,short,2022-01-20 10:50,38008.55,1,-875.69,-0.09,-31744.18,-0.01,661.25,0.07,1088.75,0.11
917,Entry Long,long,2022-01-20 10:40,38031.05,1,-583.19,-0.06,-32307.37,-0.01,800.00,0.08,796.25,0.08
917,Exit Long,short,2022-01-20 10:50,38008.55,1,-583.19,-0.06,-32307.37,-0.01,800.00,0.08,796.25,0.08
918,Entry Long,long,2022-01-20 10:45,38011.00,1,-81.94,-0.01,-32369.31,0,483.75,0.05,282.50,0.03
918,Exit Long,short,2022-01-20 10:50,38008.55,1,-81.94,-0.01,-32369.31,0,483.75,0.05,282.50,0.03
919,Entry Short,short,2022-01-20 10:50,38008.55,1,917.68,0.1,-32471.63,0.01,8013.06,0.84,4196.94,0.44
919,Exit Short,long,2022-01-20 15:10,37971.80,1,917.68,0.1,-32471.63,0.01,8013.06,0.84,4196.94,0.44
920,Entry Short,short,2022-01-20 10:55,38024.10,1,1287.12,0.14,-31164.50,0.01,8382.50,0.88,3827.50,0.4
920,Exit Short,long,2022-01-20 15:10,37971.80,1,1287.12,0.14,-31164.50,0.01,8382.50,0.88,3827.50,0.4
921,Entry Short,short,2022-01-20 11:00,38052.35,1,1993.37,0.21,-29151.13,0.02,9088.75,0.96,3121.25,0.33
921,Exit Short,long,2022-01-20 15:10,37971.80,1,1993.37,0.21,-29151.13,0.02,9088.75,0.96,3121.25,0.33
922,Entry Short,short,2022-01-20 11:05,38081.05,1,2710.87,0.28,-26420.26,0.03,9806.25,1.03,2403.75,0.25
922,Exit Short,long,2022-01-20 15:10,37971.80,1,2710.87,0.28,-26420.26,0.03,9806.25,1.03,2403.75,0.25
923,Entry Short,short,2022-01-20 11:10,38007.60,1,874.62,0.09,-25525.64,0.01,7970.00,0.84,4240.00,0.45
923,Exit Short,long,2022-01-20 15:10,37971.80,1,874.62,0.09,-25525.64,0.01,7970.00,0.84,4240.00,0.45
924,Entry Short,short,2022-01-20 11:15,38018.55,1,1148.37,0.12,-24357.26,0.01,8243.75,0.87,3966.25,0.42
924,Exit Short,long,2022-01-20 15:10,37971.80,1,1148.37,0.12,-24357.26,0.01,8243.75,0.87,3966.25,0.42
925,Entry Short,short,2022-01-20 11:20,38010.00,1,934.62,0.1,-23402.64,0.01,8030.00,0.85,4180.00,0.44
925,Exit Short,long,2022-01-20 15:10,37971.80,1,934.62,0.1,-23402.64,0.01,8030.00,0.85,4180.00,0.44
926,Entry Short,short,2022-01-20 11:25,37991.10,1,462.12,0.05,-22920.52,0,7557.50,0.8,4652.50,0.49
926,Exit Short,long,2022-01-20 15:10,37971.80,1,462.12,0.05,-22920.52,0,7557.50,0.8,4652.50,0.49
927,Entry Short,short,2022-01-20 11:30,37951.65,1,-524.13,-0.06,-23424.65,-0.01,6571.25,0.69,5638.75,0.59
927,Exit Short,long,2022-01-20 15:10,37971.80,1,-524.13,-0.06,-23424.65,-0.01,6571.25,0.69,5638.75,0.59
928,Entry Short,short,2022-01-20 11:35,37987.25,1,365.87,0.04,-23038.77,0,7461.25,0.79,4748.75,0.5
928,Exit Short,long,2022-01-20 15:10,37971.80,1,365.87,0.04,-23038.77,0,7461.25,0.79,4748.75,0.5
929,Entry Short,short,2022-01-20 11:40,37972.50,1,-2.88,0,-23021.65,0,7092.50,0.75,5117.50,0.54
929,Exit Short,long,2022-01-20 15:10,37971.80,1,-2.88,0,-23021.65,0,7092.50,0.75,5117.50,0.54
930,Entry Short,short,2022-01-20 11:45,37980.40,1,194.62,0.02,-22807.03,0,7290.00,0.77,4920.00,0.52
930,Exit Short,long,2022-01-20 15:10,37971.80,1,194.62,0.02,-22807.03,0,7290.00,0.77,4920.00,0.52
931,Entry Short,short,2022-01-20 11:50,38001.10,1,712.12,0.07,-22074.91,0.01,7807.50,0.82,4402.50,0.46
931,Exit Short,long,2022-01-20 15:10,37971.80,1,712.12,0.07,-22074.91,0.01,7807.50,0.82,4402.50,0.46
932,Entry Short,short,2022-01-20 11:55,37995.00,1,559.62,0.06,-21495.28,0.01,7655.00,0.81,4555.00,0.48
932,Exit Short,long,2022-01-20 15:10,37971.80,1,559.62,0.06,-21495.28,0.01,7655.00,0.81,4555.00,0.48
933,Entry Short,short,2022-01-20 12:00,38013.95,1,1033.37,0.11,-20441.91,0.01,8128.75,0.86,4081.25,0.43
933,Exit Short,long,2022-01-20 15:10,37971.80,1,1033.37,0.11,-20441.91,0.01,8128.75,0.86,4081.25,0.43
934,Entry Short,short,2022-01-20 12:05,38056.85,1,2105.87,0.22,-18316.04,0.02,9201.25,0.97,3008.75,0.32
934,Exit Short,long,2022-01-20 15:10,37971.80,1,2105.87,0.22,-18316.04,0.02,9201.25,0.97,3008.75,0.32
935,Entry Short,short,2022-01-20 12:10,38036.00,1,1584.62,0.17,-16711.42,0.02,8680.00,0.91,3530.00,0.37
935,Exit Short,long,2022-01-20 15:10,37971.80,1,1584.62,0.17,-16711.42,0.02,8680.00,0.91,3530.00,0.37
936,Entry Short,short,2022-01-20 12:15,38025.40,1,1319.62,0.14,-15371.79,0.01,8415.00,0.89,3795.00,0.4
936,Exit Short,long,2022-01-20 15:10,37971.80,1,1319.62,0.14,-15371.79,0.01,8415.00,0.89,3795.00,0.4
937,Entry Short,short,2022-01-20 12:20,38048.55,1,1898.37,0.2,-13453.42,0.02,8993.75,0.95,3216.25,0.34
937,Exit Short,long,2022-01-20 15:10,37971.80,1,1898.37,0.2,-13453.42,0.02,8993.75,0.95,3216.25,0.34
938,Entry Short,short,2022-01-20 12:25,38047.60,1,1874.62,0.2,-11558.80,0.02,8970.00,0.94,3240.00,0.34
938,Exit Short,long,2022-01-20 15:10,37971.80,1,1874.62,0.2,-11558.80,0.02,8970.00,0.94,3240.00,0.34
939,Entry Short,short,2022-01-20 12:30,38065.60,1,2324.62,0.24,-9214.17,0.02,9420.00,0.99,2790.00,0.29
939,Exit Short,long,2022-01-20 15:10,37971.80,1,2324.62,0.24,-9214.17,0.02,9420.00,0.99,2790.00,0.29
940,Entry Short,short,2022-01-20 12:35,38091.70,1,2977.12,0.31,-6217.05,0.03,10072.50,1.06,2137.50,0.22
940,Exit Short,long,2022-01-20 15:10,37971.80,1,2977.12,0.31,-6217.05,0.03,10072.50,1.06,2137.50,0.22
941,Entry Short,short,2022-01-20 12:40,38144.40,1,4294.62,0.45,-1902.43,0.04,11390.00,1.19,820.00,0.09
941,Exit Short,long,2022-01-20 15:10,37971.80,1,4294.62,0.45,-1902.43,0.04,11390.00,1.19,820.00,0.09
942,Entry Short,short,2022-01-20 12:45,38149.45,1,4420.87,0.46,2538.44,0.04,11516.25,1.21,693.75,0.07
942,Exit Short,long,2022-01-20 15:10,37971.80,1,4420.87,0.46,2538.44,0.04,11516.25,1.21,693.75,0.07
943,Entry Short,short,2022-01-20 12:50,38121.25,1,3715.87,0.39,6274.32,0.04,10811.25,1.13,1398.75,0.15
943,Exit Short,long,2022-01-20 15:10,37971.80,1,3715.87,0.39,6274.32,0.04,10811.25,1.13,1398.75,0.15
944,Entry Short,short,2022-01-20 12:55,38164.30,1,4792.12,0.5,11086.44,0.05,11887.50,1.25,162.50,0.02
944,Exit Short,long,2022-01-20 15:10,37971.80,1,4792.12,0.5,11086.44,0.05,11887.50,1.25,162.50,0.02
945,Entry Short,short,2022-01-20 13:00,38115.45,1,3570.87,0.37,14677.31,0.04,10666.25,1.12,20.00,0
945,Exit Short,long,2022-01-20 15:10,37971.80,1,3570.87,0.37,14677.31,0.04,10666.25,1.12,20.00,0
946,Entry Short,short,2022-01-20 13:05,38065.15,1,2313.37,0.24,17010.68,0.02,9408.75,0.99,238.75,0.03
946,Exit Short,long,2022-01-20 15:10,37971.80,1,2313.37,0.24,17010.68,0.02,9408.75,0.99,238.75,0.03
947,Entry Short,short,2022-01-20 13:10,38022.40,1,1244.62,0.13,18275.31,0.01,8340.00,0.88,788.75,0.08
947,Exit Short,long,2022-01-20 15:10,37971.80,1,1244.62,0.13,18275.31,0.01,8340.00,0.88,788.75,0.08
948,Entry Short,short,2022-01-20 13:15,37994.90,1,557.12,0.06,18852.43,0.01,7652.50,0.81,646.25,0.07
